framework,version,device,op_name,kernel_source,batch_size,isl,num_heads,num_key_value_heads,head_dim,beam_width,attn_dtype,kv_cache_dtype,step,latency
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,fp8,63,0.012613333761692047
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,float16,127,0.011077333241701126
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,fp8,127,0.013679999858140945
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,fp8,255,0.01381333296497663
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,float16,511,0.012682666381200155
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,fp8,511,0.013797332843144735
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,float16,1023,0.012975999464591345
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,fp8,1023,0.014501333236694336
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,float16,2047,0.014101333916187286
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,fp8,2047,0.015610666324694952
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,float16,4095,0.015706667055686314
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,float16,16383,0.022389332453409832
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,fp8,4095,0.01637866720557213
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,float16,8191,0.017952000101407368
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,fp8,8191,0.019487999379634857
VLLM,0.12.0,NVIDIA H200,generation_attention,vllm_flash_attn,1,1,64,1,128,1,float16,fp8,16383,0.024874667326609295
